Date,Open,High,Low,Close,Volume,Change
2025-09-08,150200,151600,149000,150400,156076,0.0033355570380253496
2025-09-09,151000,159500,149700,157500,381389,0.047207446808510634
2025-09-10,157600,160600,157500,158600,332293,0.0069841269841270925
2025-09-11,158100,160900,157900,160900,346442,0.014501891551071955
2025-09-12,167800,167900,158300,159900,247275,-0.00621504039776255
2025-09-15,158400,165800,158300,160600,274333,0.004377736085053208
2025-09-16,160900,162000,159100,160100,196724,-0.0031133250311332628
2025-09-17,158800,160100,154000,155200,329091,-0.030605871330418477
2025-09-18,154900,155800,151400,154900,271319,-0.0019329896907216426
2025-09-19,153600,154800,152800,153400,287863,-0.009683666881859287
2025-09-22,154000,156100,153800,155800,326891,0.015645371577575062
2025-09-23,155300,158800,154500,157600,184399,0.011553273427471034
2025-09-24,158200,158200,152200,152800,231594,-0.030456852791878153
2025-09-25,152500,152600,148600,150200,257759,-0.017015706806282727
2025-09-26,150300,152700,149100,152000,353127,0.011984021304926706
2025-09-29,155000,159000,154500,155300,240483,0.021710526315789513
2025-09-30,153800,156600,152300,156600,320723,0.008370895041854398
2025-10-01,156700,158500,154000,155100,178898,-0.009578544061302652
2025-10-02,156500,162400,154900,159100,471758,0.025789813023855634
2025-10-10,159700,161000,156500,160000,439164,0.0056568196103079504
2025-10-13,160100,160100,153800,157100,276579,-0.018124999999999947
2025-10-14,156200,170400,156200,167000,455873,0.06301718650541055
2025-10-15,165300,166100,157800,162200,355347,-0.028742514970059863
2025-10-16,163000,168400,161000,163100,236718,0.0055487053020961685
2025-10-17,161100,161100,156200,156700,241728,-0.039239730226854674
2025-10-20,157700,160000,155100,159700,200202,0.01914486279515004
2025-10-21,161200,165300,158900,159700,223710,0.0
2025-10-22,161300,161400,158300,159600,127534,-0.0006261740763932044
2025-10-23,158100,163800,158100,162100,220573,0.015664160401002603
2025-10-24,162200,167000,161900,162600,235412,0.0030845157310301907
2025-10-27,160600,163500,160200,162000,231899,-0.0036900369003689537
2025-10-28,160500,161800,158900,160100,229901,-0.011728395061728403
2025-10-29,161900,162800,158000,159600,311936,-0.0031230480949406836
2025-10-30,158100,161600,156500,157400,403743,-0.013784461152882233
2025-10-31,154000,154600,151200,154300,1670865,-0.01969504447268111
2025-11-03,154300,154900,150700,152100,683947,-0.014257939079714843
2025-11-04,151200,152800,149100,151100,333216,-0.006574621959237303
2025-11-05,153000,153200,147300,150000,319753,-0.007279947054930513
2025-11-06,151400,158000,150300,156000,436145,0.040000000000000036
2025-11-07,158900,159400,150200,152000,379418,-0.02564102564102566
2025-11-10,154900,163700,154500,158900,374488,0.045394736842105265
2025-11-11,157500,162900,157500,159400,270016,0.003146633102580232
2025-11-12,158400,168800,158400,167000,342111,0.04767879548306153
2025-11-13,166200,168900,163300,168400,332016,0.008383233532934131
2025-11-14,168200,169500,152200,153600,448722,-0.08788598574821849
2025-11-17,156800,159300,152500,153600,239010,0.0
